uid,has_overdue,week,order_no,create_time,application_amount
147,0,5,106266950859509332,2020-10-03 14:06:20,300000.00
147,0,1,107266993574663355,2020-10-06 13:18:41,320000.00
147,0,3,111267024555766249,2020-10-08 16:56:02,300000.00
147,0,4,113267035079154995,2020-10-09 10:27:48,500000.00
147,0,4,106267038992745900,2020-10-09 17:00:29,300000.00
147,0,1,112267094047233387,2020-10-13 12:45:45,300000.00
147,1,1,107267096651048736,2020-10-13 17:06:09,320000.00
147,0,4,113267143772720496,2020-10-16 23:37:52,500000.00
147,0,5,106267152829179831,2020-10-17 14:43:46,400000.00
147,0,5,111267153792887589,2020-10-17 16:20:27,400000.00
147,0,5,113267254095049132,2020-10-24 15:30:06,500000.00
147,0,5,106267254341515497,2020-10-24 15:54:57,400000.00
147,0,5,111267255702378235,2020-10-24 18:11:18,500000.00
147,1,0,107267254108519247,2020-10-26 13:11:08,420000.00
147,0,0,104267281602671759,2020-10-26 13:22:02,400000.00
147,0,0,114267207671073605,2020-10-26 18:20:04,300000.00
147,1,1,112267200386409811,2020-10-27 06:01:33,350000.00
147,0,1,117267295538586929,2020-10-27 12:34:33,500000.00
147,1,5,113267353362322496,2020-10-31 12:57:07,500000.00
147,0,5,106267353465636202,2020-10-31 13:07:11,500000.00
147,1,6,111267360219142049,2020-11-01 00:37:31,600000.00
147,0,0,9267383572191466,2020-11-02 15:17:25,210000.00
147,0,6,113267470295987359,2020-11-08 15:49:35,500000.00
147,0,6,9267566803543074,2020-11-15 08:40:22,420000.00
147,0,6,9267773235860832,2020-11-29 16:43:04,510000.00
147,0,5,158267860865382295,2020-12-05 18:47:07,600000.00
147,0,5,111267860916947394,2020-12-05 18:52:29,800000.00
147,0,1,107267894174684945,2020-12-08 02:17:54,520000.00
147,0,1,113267894393193636,2020-12-08 02:40:02,700000.00
147,0,1,106267901094234661,2020-12-08 13:49:46,700000.00
147,0,2,114267914352706359,2020-12-09 11:56:30,400000.00
147,0,2,112267915002262091,2020-12-09 13:01:10,400000.00
147,0,2,155267915141061808,2020-12-09 13:15:03,700000.00
147,0,2,149267915174129597,2020-12-09 13:18:14,650000.00
147,0,3,105267927357779891,2020-12-10 09:36:44,500000.00
147,0,3,141267927457170765,2020-12-10 09:46:34,400000.00
147,0,3,135267927471407524,2020-12-10 09:47:51,650000.00
147,0,3,125267927768687134,2020-12-10 10:17:30,550000.00
147,0,3,159267927868548865,2020-12-10 10:27:23,600000.00
147,0,3,172267930175612354,2020-12-10 14:18:26,400000.00
147,1,0,9267986135801266,2020-12-14 11:33:06,620000.00
147,0,0,107267986492944782,2020-12-14 12:10:20,520000.00
147,1,1,111268000473416723,2020-12-15 11:28:21,800000.00
147,1,1,106268000794568771,2020-12-15 11:59:31,700000.00
147,1,2,113268010679915760,2020-12-16 04:27:43,700000.00
147,1,2,158268014743607012,2020-12-16 11:15:06,650000.00
147,1,2,160268014837786199,2020-12-16 11:23:36,500000.00
147,0,3,112268029814374529,2020-12-17 12:22:06,450000.00
147,0,3,124268030046032137,2020-12-17 12:45:04,300000.00
147,0,3,161268032247897882,2020-12-17 16:24:31,500000.00
147,0,3,134268032265768560,2020-12-17 16:26:55,600000.00
147,0,0,128268089525952669,2020-12-21 15:52:24,500000.00
147,0,0,151268089557933431,2020-12-21 15:55:42,500000.00
147,0,0,147268089607068680,2020-12-21 16:00:56,600000.00
147,0,1,127268099201702295,2020-12-22 08:00:38,500000.00
147,0,1,104268099264122265,2020-12-22 08:06:42,400000.00
148,1,2,9264084228732471,2020-03-18 12:22:23,300000.00
148,0,4,9264315426694123,2020-04-03 13:42:35,300000.00
148,0,6,9265354762491241,2020-06-14 17:56:26,160000.00
148,0,2,106267312841683234,2020-10-28 17:33:24,300000.00
148,0,2,111267312968314464,2020-10-28 17:36:45,300000.00
148,0,6,83267573702946981,2020-11-15 20:10:10,130000.00
148,0,1,105267901142428891,2020-12-08 13:54:59,500000.00
148,1,0,9267986313568684,2020-12-14 11:51:26,510000.00
149,0,3,9266719208951369,2020-09-17 12:00:51,410000.00
149,0,3,9267028499644862,2020-10-08 23:29:59,420000.00
149,0,3,9267324803180514,2020-10-29 13:20:54,480000.00
149,0,4,9267543745891151,2020-11-13 18:14:47,480000.00
149,1,0,9267986374498844,2020-12-14 11:57:51,740000.00
149,1,5,109268053358064550,2020-12-19 03:35:52,400000.00
149,1,5,82268058419367253,2020-12-19 12:01:22,560000.00
149,1,0,128268087584079001,2020-12-21 12:45:08,500000.00
149,1,0,161268087736726534,2020-12-21 12:54:00,500000.00
149,1,0,147268087768725520,2020-12-21 12:57:06,600000.00
149,1,1,135268097413750266,2020-12-22 05:02:10,450000.00
149,1,1,104268101818298707,2020-12-22 12:21:46,400000.00
149,1,1,182268101839807027,2020-12-22 12:24:20,450000.00
149,1,1,117268101856969227,2020-12-22 12:26:23,500000.00
149,1,1,127268102102595304,2020-12-22 12:51:05,500000.00
149,1,2,164268110979188774,2020-12-23 03:38:27,300000.00
150,0,3,9264503808303324,2020-04-16 15:40:14,200000.00
150,0,3,9266219998937445,2020-08-13 19:59:38,2000000.00
150,0,0,9266273817079642,2020-08-17 13:41:21,190000.00
150,0,0,9266475912275697,2020-08-31 14:31:25,530000.00
150,0,0,9266675321711670,2020-09-14 10:52:25,530000.00
150,0,0,9266882492402147,2020-09-28 20:09:10,480000.00
150,0,0,9267081832714853,2020-10-12 16:23:46,580000.00
150,0,1,9267294578774315,2020-10-27 10:57:00,580000.00
150,0,0,9267482769523391,2020-11-09 12:36:25,580000.00
150,0,0,9267684692838479,2020-11-23 13:09:19,800000.00
150,1,0,9267986452662673,2020-12-14 12:05:45,850000.00
151,0,5,9264230067455215,2020-03-28 15:26:23,200000.00
151,0,4,9266836999946164,2020-09-25 16:19:33,410000.00
151,0,5,9267052877996199,2020-10-10 16:07:13,420000.00
151,0,4,9267237543539028,2020-10-23 11:54:31,420000.00
151,0,4,9267438166952823,2020-11-06 10:16:17,480000.00
151,0,3,9267625028017213,2020-11-19 09:42:24,580000.00
151,0,0,83267786401241030,2020-11-30 14:40:59,400000.00
151,0,1,9267801655490748,2020-12-01 16:05:20,700000.00
151,0,6,83267973923267078,2020-12-13 15:12:10,500000.00
151,1,0,9267986438750088,2020-12-14 12:03:21,800000.00
151,0,5,83268061431262580,2020-12-19 17:03:24,600000.00
152,0,5,106266653831071067,2020-09-12 23:03:52,300000.00
152,0,2,8266707238759706,2020-09-16 16:03:52,490000.00
152,0,2,106266707495467978,2020-09-16 16:29:06,300000.00
152,0,2,106266707695475379,2020-09-16 16:49:05,300000.00
152,0,1,8266791651214290,2020-09-22 12:45:43,420000.00
152,0,1,106266794205674731,2020-09-22 17:00:14,400000.00
152,0,5,8266849575045332,2020-09-26 13:17:38,580000.00
152,0,5,106266849735905898,2020-09-26 13:33:34,400000.00
152,0,2,106266900661577398,2020-09-30 02:26:48,500000.00
152,0,4,81266939783199242,2020-10-02 19:38:14,600000.00
152,0,1,106266992896474620,2020-10-06 12:09:48,500000.00
152,0,3,83267834339037009,2020-12-03 22:33:45,510000.00
152,0,4,82267842984583547,2020-12-04 12:58:38,510000.00
152,0,2,9267914051488287,2020-12-09 11:25:43,460000.00
152,0,2,83267916099782689,2020-12-09 14:49:44,800000.00
152,0,3,82267929905369838,2020-12-10 13:50:02,880000.00
152,0,1,83268001473002168,2020-12-15 13:07:31,620000.00
152,0,1,9268001852988592,2020-12-15 13:45:37,740000.00
152,0,2,82268017815938953,2020-12-16 16:21:11,880000.00
152,1,4,81268046831466549,2020-12-18 16:43:09,680000.00
152,1,1,9268102778973238,2020-12-22 13:57:52,740000.00
152,1,1,83268107424920982,2020-12-22 21:42:05,570000.00
152,1,2,82268109515594083,2020-12-23 01:11:14,750000.00
153,1,4,82268048049261008,2020-12-18 18:44:20,440000.00
153,1,0,83268081229672650,2020-12-21 02:02:59,510000.00
153,1,1,9268102833629511,2020-12-22 14:03:58,340000.00
154,0,1,9268001759803823,2020-12-15 13:35:36,400000.00
154,0,3,82268029697360726,2020-12-17 12:09:14,380000.00
154,1,1,9268102781120758,2020-12-22 13:58:02,740000.00
154,0,2,82268120259115144,2020-12-23 19:05:11,560000.00
155,1,3,83267833794545514,2020-12-03 21:39:26,460000.00
155,0,4,82267842711743960,2020-12-04 12:31:19,450000.00
155,0,4,9267846915042113,2020-12-04 19:31:09,460000.00
155,0,6,83267975158830013,2020-12-13 17:15:21,680000.00
155,0,0,82267987653140264,2020-12-14 14:06:00,880000.00
155,1,6,83268075465107031,2020-12-20 16:26:01,620000.00
155,1,6,82268075949262158,2020-12-20 17:14:07,750000.00
155,1,1,9268102848295730,2020-12-22 14:04:48,740000.00
156,0,0,81267382565802317,2020-11-02 13:36:16,110000.00
156,0,2,82267416603261318,2020-11-04 22:20:15,370000.00
156,0,0,81267483032077343,2020-11-09 13:03:20,580000.00
156,0,2,83267512412130643,2020-11-11 14:01:20,410000.00
156,0,4,81267846648885829,2020-12-04 19:04:30,610000.00
156,0,0,82267992698154061,2020-12-14 22:29:29,880000.00
156,0,2,81268015334645111,2020-12-16 12:13:52,680000.00
156,0,1,82268102776328168,2020-12-22 13:57:56,880000.00
156,1,1,9268102949689851,2020-12-22 14:14:47,510000.00
156,1,2,81268119613670772,2020-12-23 18:01:05,700000.00
157,0,1,9268005086042788,2020-12-15 19:08:57,400000.00
157,1,1,9268102881258831,2020-12-22 14:08:03,850000.00
158,0,1,81267500503849728,2020-11-10 18:10:21,450000.00
158,0,2,81267612223871634,2020-11-18 12:23:00,600000.00
158,0,2,81267711893893874,2020-11-25 10:29:36,600000.00
158,0,1,83267805705849955,2020-12-01 22:50:43,120000.00
158,0,2,81267812075885390,2020-12-02 09:27:32,630000.00
158,0,3,83267928218609976,2020-12-10 11:01:31,620000.00
158,0,3,81267928242062653,2020-12-10 11:04:07,800000.00
158,0,1,9268007294633939,2020-12-15 22:49:41,400000.00
158,0,2,83268019015225138,2020-12-16 18:21:19,620000.00
158,0,3,81268028296741205,2020-12-17 09:49:42,800000.00
158,1,1,9268102903966757,2020-12-22 14:10:25,740000.00
158,1,2,83268114498092834,2020-12-23 09:29:11,570000.00
159,1,1,9268001849402046,2020-12-15 13:44:24,340000.00
160,0,2,9268020396078518,2020-12-16 20:39:21,460000.00
160,1,1,9268102961365508,2020-12-22 14:16:16,850000.00
161,0,4,81267240299081420,2020-10-23 16:29:47,160000.00
161,0,0,82267888314442340,2020-12-07 16:31:31,230000.00
161,0,5,83267958071566215,2020-12-12 12:47:21,340000.00
161,0,1,9268001292294614,2020-12-15 12:49:41,340000.00
161,0,1,82268001585602839,2020-12-15 13:18:20,630000.00
161,1,5,83268058225722860,2020-12-19 11:42:48,460000.00
161,1,1,9268102951197294,2020-12-22 14:15:36,740000.00
161,1,1,82268104929318314,2020-12-22 17:32:40,680000.00
162,0,5,81267254397779727,2020-10-24 15:59:31,450000.00
162,0,4,81267340908459241,2020-10-30 16:10:19,600000.00
162,0,3,81267427756225031,2020-11-05 16:55:09,600000.00
162,0,3,81267526664525835,2020-11-12 13:46:09,650000.00
162,0,3,81267626915981123,2020-11-19 12:51:56,800000.00
162,0,3,81267728337506558,2020-11-26 13:53:28,800000.00
162,0,0,9267889589549029,2020-12-07 18:38:24,340000.00
162,1,0,9267988968045355,2020-12-14 16:16:56,740000.00
162,1,3,81268030965784929,2020-12-17 14:16:33,800000.00
162,1,1,9268102987030104,2020-12-22 14:18:28,740000.00
163,0,2,9267716197290037,2020-11-25 17:39:27,510000.00
163,0,2,81267813594781265,2020-12-02 11:59:41,510000.00
163,0,3,9267827699021264,2020-12-03 11:29:27,510000.00
163,0,3,81267929014345013,2020-12-10 12:21:18,680000.00
163,0,3,9267935291449305,2020-12-10 22:49:02,510000.00
163,0,1,9268003427666625,2020-12-15 16:22:55,850000.00
163,1,3,81268030733479766,2020-12-17 13:53:04,680000.00
163,1,5,106268062502557679,2020-12-19 18:50:16,500000.00
163,1,1,9268103291971576,2020-12-22 14:49:15,740000.00
164,0,1,9268003751546169,2020-12-15 16:55:00,340000.00
164,1,1,9268102992019293,2020-12-22 14:19:36,740000.00
164,0,1,82268106011190653,2020-12-22 19:21:48,230000.00
165,0,5,9262920455323465,2019-12-28 16:45:15,200000.00
165,0,2,9265488911053357,2020-06-24 01:31:57,80000.00
165,0,1,9265682147122585,2020-07-07 11:34:09,210000.00
165,0,3,9265913353685181,2020-07-23 12:55:29,320000.00
165,0,0,9266780664072995,2020-09-21 18:26:53,480000.00
165,0,3,9267015759744959,2020-10-08 02:15:59,580000.00
165,0,2,9267311844550810,2020-10-28 15:44:13,580000.00
165,0,2,9267515264611196,2020-11-11 18:46:21,580000.00
165,0,2,9267714671173983,2020-11-25 15:07:52,790000.00
165,1,1,9267901454512723,2020-12-08 14:25:15,850000.00
166,0,6,82267876546654653,2020-12-06 20:54:20,230000.00
166,0,6,83267876645104523,2020-12-06 21:04:17,120000.00
166,0,4,9268037145728836,2020-12-18 00:34:55,120000.00
166,1,1,9268103334826112,2020-12-22 14:53:46,620000.00
167,0,5,81267757961270867,2020-11-28 15:16:10,510000.00
167,0,6,82267864562022317,2020-12-06 00:56:53,510000.00
167,0,6,81267871381829365,2020-12-06 12:18:37,600000.00
167,0,6,9267872574777922,2020-12-06 14:17:23,510000.00
167,0,0,81267886334190862,2020-12-07 13:13:08,510000.00
167,0,6,82267971406397133,2020-12-13 11:00:58,380000.00
167,0,0,9267987244996248,2020-12-14 13:24:59,620000.00
167,0,0,81267987319902056,2020-12-14 13:31:17,630000.00
167,0,5,82268057355161149,2020-12-19 10:15:40,380000.00
167,1,1,9268103368904550,2020-12-22 14:56:57,620000.00
168,1,1,9268103393977632,2020-12-22 14:59:05,400000.00
169,1,0,9267989943511308,2020-12-14 17:54:43,400000.00
170,0,4,104267742372839158,2020-11-27 13:17:33,400000.00
170,0,5,104267861826993719,2020-12-05 20:22:45,400000.00
170,0,1,82267905236745915,2020-12-08 20:43:44,340000.00
170,0,1,82268006206184904,2020-12-15 21:00:21,630000.00
170,0,1,9268006363038539,2020-12-15 21:16:16,340000.00
170,1,1,9268103432494516,2020-12-22 15:03:05,740000.00
170,1,2,82268115355019399,2020-12-23 10:55:51,630000.00
170,0,2,83268118289640883,2020-12-23 15:48:16,400000.00
171,0,2,9267815413424549,2020-12-02 15:01:59,460000.00
171,0,2,83267815904391144,2020-12-02 15:50:35,340000.00
171,0,2,9267918124792010,2020-12-09 18:12:37,510000.00
171,0,2,9268008589165184,2020-12-16 00:58:55,740000.00
171,1,1,9268103389551452,2020-12-22 14:58:28,620000.00
172,0,5,9266651729420588,2020-09-12 19:32:12,210000.00
172,0,1,8266691207372584,2020-09-15 13:20:39,370000.00
172,0,4,9266737542469189,2020-09-18 18:34:14,400000.00
172,0,2,8266807978820840,2020-09-23 15:57:53,450000.00
172,0,4,81267139727923184,2020-10-16 16:52:55,650000.00
172,0,3,9267224767676759,2020-10-22 14:36:45,420000.00
172,0,2,81267312947647860,2020-10-28 17:34:05,650000.00
172,0,0,9267384358251159,2020-11-02 16:35:26,480000.00
172,0,6,81267470984993121,2020-11-08 16:58:03,800000.00
172,0,6,9267572447392023,2020-11-15 18:04:52,420000.00
172,0,4,81267644613257578,2020-11-20 18:21:26,800000.00
172,0,1,9267703631636530,2020-11-24 20:43:33,740000.00
172,0,1,81267799148319699,2020-12-01 11:54:25,800000.00
172,0,3,9267830473591997,2020-12-03 16:07:34,600000.00
172,0,5,9267958235728102,2020-12-12 13:03:34,800000.00
172,0,5,81267959654426341,2020-12-12 15:25:46,800000.00
172,1,0,81268089515149921,2020-12-21 15:51:54,800000.00
172,1,1,9268103571374416,2020-12-22 15:17:47,740000.00
173,0,3,105267526233148518,2020-11-12 13:03:06,400000.00
173,0,4,81267835917891517,2020-12-04 01:11:35,460000.00
173,0,0,82267888632646825,2020-12-07 17:03:42,510000.00
173,1,2,9267907351589014,2020-12-09 00:15:35,510000.00
173,0,4,106267946242552471,2020-12-11 17:04:45,500000.00
173,1,5,109267964087429628,2020-12-12 22:48:30,400000.00
173,0,4,104268038329979773,2020-12-18 02:32:07,400000.00
173,0,6,109268073275441697,2020-12-20 12:47:02,500000.00
174,0,1,9268001247310996,2020-12-15 12:44:58,400000.00
174,1,1,9268103628564350,2020-12-22 15:22:10,600000.00
175,0,6,9267872121910537,2020-12-06 13:32:47,510000.00
175,0,6,82267872436407103,2020-12-06 14:03:15,510000.00
175,1,0,82268091715157294,2020-12-21 19:31:55,880000.00
175,1,1,9268103684185872,2020-12-22 15:28:29,850000.00
176,0,3,9265717638576598,2020-07-09 22:43:35,160000.00
176,1,5,9265738046380833,2020-07-11 08:44:43,160000.00
176,0,6,9265956155921866,2020-07-26 12:15:03,210000.00
176,0,3,9266723109084527,2020-09-17 18:30:24,320000.00
176,0,2,9266910271604998,2020-09-30 18:27:40,420000.00
176,0,2,9267108805206269,2020-10-14 13:20:32,580000.00
176,0,2,9267311623265940,2020-10-28 15:22:49,580000.00
176,0,1,9267498045038760,2020-11-10 14:04:06,580000.00
176,0,1,9267698568747271,2020-11-24 12:16:25,800000.00
176,1,1,9267900889307337,2020-12-08 13:28:13,850000.00
177,0,4,9267543626990609,2020-11-13 18:02:58,370000.00
177,0,3,9267626545997306,2020-11-19 12:14:39,460000.00
177,0,2,9267713765554397,2020-11-25 13:36:12,510000.00
177,0,5,81267755345265701,2020-11-28 10:54:26,460000.00
177,0,1,9267797512835229,2020-12-01 09:11:45,740000.00
177,0,1,9267798947285073,2020-12-01 11:34:57,850000.00
177,1,5,81267860998701796,2020-12-05 18:59:15,680000.00
177,0,6,83267871338584666,2020-12-06 12:13:43,400000.00
177,0,0,149267884421563931,2020-12-07 10:08:23,650000.00
177,1,0,160267888454886445,2020-12-07 16:49:34,500000.00
177,1,0,158267889453864530,2020-12-07 18:27:20,600000.00
177,1,0,134267889481551944,2020-12-07 18:29:59,600000.00
177,1,2,169267914088312182,2020-12-09 11:30:03,500000.00
177,1,2,162267917178717564,2020-12-09 16:39:35,500000.00
177,1,2,159267917915370087,2020-12-09 17:53:11,600000.00
177,1,3,127267929377693943,2020-12-10 12:58:26,500000.00
177,0,3,124267929459904951,2020-12-10 13:07:11,300000.00
177,0,3,135267930128765494,2020-12-10 14:13:22,650000.00
177,0,3,105267930666462259,2020-12-10 15:07:21,500000.00
177,0,4,172267941723505077,2020-12-11 09:32:54,400000.00
177,0,5,144267959372960423,2020-12-12 15:00:19,500000.00
177,0,6,83267971178548116,2020-12-13 10:37:24,620000.00
177,0,6,171267973689529984,2020-12-13 14:48:48,400000.00
177,0,0,104267986742268460,2020-12-14 12:34:37,400000.00
177,0,0,108267988822057909,2020-12-14 16:03:34,500000.00
177,0,1,134268004662383919,2020-12-15 18:27:19,650000.00
177,1,1,9268006351608605,2020-12-15 21:15:39,740000.00
177,0,2,160268001714988106,2020-12-16 01:09:31,600000.00
177,0,3,128268022926433779,2020-12-17 00:53:19,500000.00
177,0,6,83268075103219027,2020-12-20 15:50:33,510000.00
177,0,6,81268077429458352,2020-12-20 19:42:35,630000.00
178,0,3,81267526738907751,2020-11-12 13:53:13,490000.00
178,0,2,81267615744905767,2020-11-18 18:14:55,630000.00
178,0,1,81267700363898738,2020-11-24 15:16:27,630000.00
178,0,2,81267819333132924,2020-12-02 21:33:26,680000.00
178,0,2,81267919768172478,2020-12-09 20:56:27,800000.00
178,0,3,82267933381966014,2020-12-10 19:38:25,560000.00
178,0,3,9267933588596939,2020-12-10 19:58:01,510000.00
178,1,2,81268018961520505,2020-12-16 18:16:35,800000.00
178,1,3,82268031729648579,2020-12-17 15:32:16,560000.00
178,1,1,9268103713447508,2020-12-22 15:31:38,620000.00
178,1,2,83268117952419997,2020-12-23 15:15:50,510000.00
179,0,2,81267813911306656,2020-12-02 12:31:09,400000.00
179,0,3,9268031146967507,2020-12-17 14:34:59,400000.00
179,1,5,82268064086577819,2020-12-19 21:28:32,560000.00
179,1,1,9268103879946742,2020-12-22 15:47:33,740000.00
180,0,3,9265913791754836,2020-07-23 13:39:10,160000.00
180,0,2,9266099645010459,2020-08-05 11:24:36,160000.00
180,0,2,9266307039301235,2020-08-19 21:03:56,320000.00
180,0,5,82267053539789214,2020-10-10 17:13:11,370000.00
180,1,3,9267121893618350,2020-10-15 11:09:31,480000.00
180,0,0,81267181731949974,2020-10-19 14:53:11,210000.00
180,0,4,9267539832063258,2020-11-13 11:43:13,580000.00
180,1,4,9267743086245228,2020-11-27 14:28:44,850000.00
180,0,6,82267877141712277,2020-12-06 21:54:36,340000.00
180,0,0,81267989942910140,2020-12-14 17:54:24,460000.00
180,0,4,83268043088701802,2020-12-18 10:28:55,340000.00
181,0,5,155267948678544537,2020-12-12 07:34:17,700000.00
181,0,5,135267948713096398,2020-12-12 07:35:01,650000.00
181,0,5,149267948696991056,2020-12-12 07:35:18,650000.00
181,0,5,159267947851523556,2020-12-12 07:36:12,600000.00
181,0,5,158267948753152250,2020-12-12 07:36:37,600000.00
181,0,5,134267948618627681,2020-12-12 07:36:55,600000.00
181,0,5,154267948662578057,2020-12-12 07:37:24,500000.00
181,0,5,160267948605059751,2020-12-12 07:37:44,500000.00
181,0,5,105267946945816089,2020-12-12 07:38:10,500000.00
181,0,5,153267948813471559,2020-12-12 07:38:38,500000.00
181,0,5,132267948788581129,2020-12-12 07:38:55,500000.00
181,1,1,9268004509939470,2020-12-15 18:10:41,400000.00
181,0,5,127268051191163496,2020-12-19 00:00:24,500000.00
181,0,5,155268062962006831,2020-12-19 19:44:51,750000.00
181,0,5,149268062968490917,2020-12-19 19:45:17,750000.00
181,0,5,135268062971141887,2020-12-19 19:45:40,750000.00
181,0,5,156268062997608651,2020-12-19 19:45:57,500000.00
181,0,5,128268063031476045,2020-12-19 19:46:12,500000.00
181,0,5,144268063011459976,2020-12-19 19:46:26,500000.00
181,0,5,130268063001753267,2020-12-19 19:46:39,500000.00
181,0,5,117268062998367267,2020-12-19 19:46:56,500000.00
181,0,5,104268063024071527,2020-12-19 19:47:11,400000.00
181,0,6,125268067274014504,2020-12-20 12:52:28,550000.00
181,0,6,132268067254228618,2020-12-20 12:53:00,500000.00
181,0,0,111268086487419812,2020-12-21 10:48:57,500000.00
181,0,1,147268101019772598,2020-12-22 11:03:01,600000.00
181,0,1,131268101011380076,2020-12-22 11:03:16,400000.00
181,0,1,107268101007865333,2020-12-22 11:03:27,320000.00
181,0,1,151268100968892756,2020-12-22 11:04:13,500000.00
181,0,1,158268100939717244,2020-12-22 11:04:39,350000.00
182,0,0,81267690987468421,2020-11-23 23:38:25,230000.00
182,0,6,81267772893012466,2020-11-29 16:09:50,550000.00
182,0,1,9267802734611116,2020-12-01 17:53:36,340000.00
182,1,6,81267872898534781,2020-12-06 14:49:29,550000.00
182,0,1,9267903356919823,2020-12-08 17:35:32,460000.00
182,0,0,81267989737836358,2020-12-14 17:33:16,550000.00
182,0,0,83267990333866285,2020-12-14 18:33:12,120000.00
182,0,1,9267999607693733,2020-12-15 10:00:02,740000.00
182,0,0,83268091506623275,2020-12-21 19:10:40,620000.00
182,0,0,81268091621424168,2020-12-21 19:22:04,800000.00
182,1,1,9268104149302191,2020-12-22 16:14:34,680000.00
183,0,4,129267645786692222,2020-11-20 20:19:38,300000.00
183,0,5,111267658481669089,2020-11-21 17:29:06,300000.00
183,0,5,118267658596976264,2020-11-21 17:40:47,300000.00
183,0,2,135267645755157902,2020-11-25 15:48:05,600000.00
183,0,3,105267730318500356,2020-11-26 17:12:46,500000.00
183,0,2,9268017671066235,2020-12-16 16:07:14,340000.00
183,1,1,9268104133797421,2020-12-22 16:13:39,570000.00
183,0,1,144267800266365176,2020-12-22 16:25:42,500000.00
184,0,6,106266662007991850,2020-09-13 12:40:10,300000.00
184,0,4,8266840961804159,2020-09-25 22:56:49,160000.00
184,0,3,82267024066132779,2020-10-08 16:06:54,210000.00
184,0,0,81267183542920359,2020-10-19 17:54:34,650000.00
184,1,0,81267281857188320,2020-10-26 13:45:44,600000.00
184,0,0,83267484929395470,2020-11-09 16:12:10,370000.00
184,0,2,81267716018406044,2020-11-25 17:21:42,550000.00
184,0,0,9267878957397315,2020-12-07 00:55:29,120000.00
184,0,0,83267885255093656,2020-12-07 11:25:38,510000.00
184,1,1,104267901484650656,2020-12-08 14:28:02,400000.00
184,0,5,9267961308333366,2020-12-12 18:10:44,510000.00
184,0,0,83267985968428828,2020-12-14 11:16:56,510000.00
184,1,1,105267994998438470,2020-12-15 02:22:46,500000.00
184,1,1,9268005115798902,2020-12-15 19:11:46,510000.00
184,0,2,137268008116167855,2020-12-16 00:12:17,500000.00
184,0,2,160268008353193155,2020-12-16 00:35:24,500000.00
184,0,2,108268008705930978,2020-12-16 01:15:47,500000.00
184,0,2,117268008804644818,2020-12-16 01:20:55,500000.00
184,0,2,134268008895992750,2020-12-16 01:29:54,600000.00
184,0,2,127268009203017256,2020-12-16 02:02:59,500000.00
184,0,2,131268009243301193,2020-12-16 02:04:51,400000.00
184,0,2,81268009351247706,2020-12-16 02:15:03,600000.00
184,0,2,118268009773191866,2020-12-16 02:58:03,500000.00
184,0,2,165268009814560988,2020-12-16 03:01:27,500000.00
184,0,2,113268009914974247,2020-12-16 03:11:33,500000.00
184,0,2,144268015966488368,2020-12-16 13:16:51,500000.00
184,0,4,149268046374948459,2020-12-18 15:57:23,600000.00
184,1,4,152268050872888338,2020-12-18 23:27:44,500000.00
184,1,4,132268051119065112,2020-12-18 23:51:57,500000.00
184,1,5,156268052736783885,2020-12-19 02:33:24,500000.00
184,1,5,130268052757827206,2020-12-19 02:35:24,500000.00
184,1,5,135268052789744214,2020-12-19 02:38:56,600000.00
184,1,5,128268052895483237,2020-12-19 02:50:04,500000.00
184,1,5,167268053065519257,2020-12-19 03:06:50,400000.00
184,0,6,111268067139487580,2020-12-20 02:33:47,500000.00
184,0,0,147268090894841228,2020-12-21 18:10:16,600000.00
184,1,1,81268101106106230,2020-12-22 11:10:38,600000.00
185,0,0,9267688455520493,2020-11-23 19:25:27,510000.00
185,0,6,83267773961050219,2020-11-29 17:56:03,400000.00
185,0,6,82267774687864966,2020-11-29 19:08:01,460000.00
185,0,6,81267775687994712,2020-11-29 20:48:46,460000.00
185,0,0,81267784582605012,2020-11-30 11:38:34,460000.00
185,0,0,9267786184312351,2020-11-30 14:18:10,510000.00
185,0,5,127267860078762019,2020-12-05 17:39:55,500000.00
185,0,5,135267860357312269,2020-12-05 17:57:08,650000.00
185,0,6,104267872506654847,2020-12-06 14:10:20,400000.00
185,0,0,81267889315924799,2020-12-07 18:11:57,600000.00
185,1,0,9267889407028033,2020-12-07 18:20:42,510000.00
185,0,1,105267899474951270,2020-12-08 11:08:35,500000.00
185,0,1,113266998911478856,2020-12-08 19:59:38,500000.00
185,0,1,113267904825636049,2020-12-08 20:03:38,500000.00
185,0,6,82267974697003158,2020-12-13 16:30:00,380000.00
185,0,6,83267978277443336,2020-12-13 22:27:53,290000.00
186,0,0,82267482457254637,2020-11-09 12:05:33,110000.00
186,0,0,82267588222292116,2020-11-16 20:22:47,580000.00
186,0,1,83267600946825828,2020-11-17 17:34:34,210000.00
186,0,6,82267673947752175,2020-11-22 19:14:49,640000.00
186,0,0,83267689799516890,2020-11-23 21:39:23,580000.00
186,1,6,82267771354796274,2020-11-29 13:35:05,640000.00
186,1,6,9267774743850830,2020-11-29 19:14:07,510000.00
186,1,0,83267785485582798,2020-11-30 13:08:58,580000.00
186,0,0,82267988125187914,2020-12-14 14:52:54,290000.00
186,0,0,81267988378429315,2020-12-14 15:17:42,230000.00
186,0,2,83268015638093107,2020-12-16 12:43:16,340000.00
187,0,1,9267902401448899,2020-12-08 16:00:02,400000.00
187,0,1,9268000271885274,2020-12-15 11:07:34,740000.00
